index,city,Lat,Lon,max_temp,Humidity,Cloudiness,Wind Speed,Country,Date
504,Tiksi,71.6872,128.8694,2.53,95.0,59.0,2.38,RU,1627492355.0
160,College,64.8569,-147.8028,14.21,95.0,90.0,2.57,US,1627492587.0
488,Ouadda,8.0777,22.4007,21.16,95.0,55.0,1.03,CF,1627492628.0
477,Kresttsy,58.2452,32.5165,19.63,95.0,100.0,1.93,RU,1627492627.0
92,Toora-Khem,52.4675,96.11,11.33,95.0,100.0,2.02,RU,1627492578.0
320,Kiri Buru,22.0833,85.35,23.05,96.0,100.0,5.04,IN,1627492607.0
319,Medyn',54.9692,35.8586,19.96,96.0,100.0,3.92,RU,1627492606.0
152,Dok Kham Tai,19.1624,99.9934,23.85,96.0,99.0,1.66,TH,1627492586.0
139,Payakumbuh,-0.2202,100.6308,21.48,97.0,99.0,1.58,ID,1627492584.0
589,Kaiwaka,-36.1667,174.45,12.05,97.0,63.0,1.48,NZ,1627492644.0
494,Popondetta,-8.7537,148.2534,22.45,97.0,100.0,0.97,PG,1627492629.0
491,Yining,29.0361,114.5636,23.99,97.0,45.0,1.03,CN,1627492629.0
70,Mount Hagen,-5.8581,144.2274,13.81,97.0,65.0,0.45,PG,1627492574.0
22,Mataura,-46.1927,168.8643,6.38,97.0,35.0,1.73,NZ,1627492568.0
266,Severo-Kuril'sk,50.6789,156.125,12.92,97.0,100.0,3.58,RU,1627492600.0
468,Pevek,69.7008,170.3133,0.7,97.0,100.0,10.36,RU,1627492621.0
515,Husavik,66.0449,-17.3389,8.95,98.0,100.0,4.9,IS,1627492632.0
384,Provideniya,64.3833,-173.3,8.24,99.0,100.0,3.69,RU,1627492615.0
374,Leningradskiy,69.3833,178.4167,0.69,99.0,100.0,7.43,RU,1627492613.0
178,Srednekolymsk,67.45,153.6833,2.47,99.0,100.0,4.12,RU,1627492589.0
352,Tōno,39.3167,141.5333,21.16,99.0,96.0,1.19,JP,1627492611.0
235,Nemuro,43.3236,145.575,18.7,99.0,47.0,3.05,JP,1627492596.0
339,Lavrentiya,65.5833,-171.0,6.45,99.0,100.0,3.76,RU,1627492609.0
466,Neiafu,-18.65,-173.9833,21.38,100.0,75.0,0.0,TO,1627492625.0
1,,,,,,,,,
17,,,,,,,,,
29,,,,,,,,,
45,,,,,,,,,
60,,,,,,,,,
62,,,,,,,,,
66,,,,,,,,,
101,,,,,,,,,
112,,,,,,,,,
140,,,,,,,,,
150,,,,,,,,,
157,,,,,,,,,
158,,,,,,,,,
212,,,,,,,,,
227,,,,,,,,,
285,,,,,,,,,
313,,,,,,,,,
327,,,,,,,,,
347,,,,,,,,,
364,,,,,,,,,
390,,,,,,,,,
396,,,,,,,,,
407,,,,,,,,,
408,,,,,,,,,
410,,,,,,,,,
411,,,,,,,,,
424,,,,,,,,,
427,,,,,,,,,
436,,,,,,,,,
452,,,,,,,,,
453,,,,,,,,,
455,,,,,,,,,
461,,,,,,,,,
475,,,,,,,,,
492,,,,,,,,,
509,,,,,,,,,
518,,,,,,,,,
528,,,,,,,,,
538,,,,,,,,,
541,,,,,,,,,
562,,,,,,,,,
581,,,,,,,,,
596,,,,,,,,,
616,,,,,,,,,
